year:1880,year:1900,year:1910,year:1920,year:1930,year:1940,year:1950,year:1960,year:1970,year:1980,year:1990,year:2000,age,marst,sex,people
0,0,0,0,0,0,0,0,0,0,0,1,35,4,2,1554729
0,0,0,0,0,0,0,0,0,0,0,1,35,5,1,43537
0,0,0,0,0,0,0,0,0,0,0,1,35,5,2,113253
0,0,0,0,0,0,0,0,0,0,0,1,35,6,1,2345470
0,0,0,0,0,0,0,0,0,0,0,1,35,6,2,1754173
0,0,0,0,0,0,0,0,0,0,0,1,40,1,1,7377629
0,0,0,0,0,0,0,0,0,0,0,1,40,1,2,7519647
0,0,0,0,0,0,0,0,0,0,0,1,40,2,1,373972
0,0,0,0,0,0,0,0,0,0,0,1,40,2,2,201436
0,0,0,0,0,0,0,0,0,0,0,1,40,3,1,307672
0,0,0,0,0,0,0,0,0,0,0,1,40,3,2,435183
0,0,0,0,0,0,0,0,0,0,0,1,40,4,1,1475287
0,0,0,0,0,0,0,0,0,0,0,1,40,4,2,1799358
0,0,0,0,0,0,0,0,0,0,0,1,40,5,1,63428
0,0,0,0,0,0,0,0,0,0,0,1,40,5,2,188673
0,0,0,0,0,0,0,0,0,0,0,1,40,6,1,1722264
0,0,0,0,0,0,0,0,0,0,0,1,40,6,2,1344281
0,0,0,0,0,0,0,0,0,0,0,1,45,1,1,6748762
0,0,0,0,0,0,0,0,0,0,0,1,45,1,2,6745340
0,0,0,0,0,0,0,0,0,0,0,1,45,2,1,279357
0,0,0,0,0,0,0,0,0,0,0,1,45,2,2,168424
0,0,0,0,0,0,0,0,0,0,0,1,45,3,1,258603
0,0,0,0,0,0,0,0,0,0,0,1,45,3,2,347926
0,0,0,0,0,0,0,0,0,0,0,1,45,4,1,1449579
0,0,0,0,0,0,0,0,0,0,0,1,45,4,2,1796836
0,0,0,0,0,0,0,0,0,0,0,1,45,5,1,81554
0,0,0,0,0,0,0,0,0,0,0,1,45,5,2,288414
0,0,0,0,0,0,0,0,0,0,0,1,45,6,1,1107151
0,0,0,0,0,0,0,0,0,0,0,1,45,6,2,914313
0,0,0,0,0,0,0,0,0,0,0,1,50,1,1,6072639
0,0,0,0,0,0,0,0,0,0,0,1,50,1,2,5807162
0,0,0,0,0,0,0,0,0,0,0,1,50,2,1,209922
0,0,0,0,0,0,0,0,0,0,0,1,50,2,2,145306
0,0,0,0,0,0,0,0,0,0,0,1,50,3,1,193868
0,0,0,0,0,0,0,0,0,0,0,1,50,3,2,258613
0,0,0,0,0,0,0,0,0,0,0,1,50,4,1,1248353
0,0,0,0,0,0,0,0,0,0,0,1,50,4,2,1663838
0,0,0,0,0,0,0,0,0,0,0,1,50,5,1,105918
0,0,0,0,0,0,0,0,0,0,0,1,50,5,2,423991
0,0,0,0,0,0,0,0,0,0,0,1,50,6,1,677234
0,0,0,0,0,0,0,0,0,0,0,1,50,6,2,612223
0,0,0,0,0,0,0,0,0,0,0,1,55,1,1,4780059
0,0,0,0,0,0,0,0,0,0,0,1,55,1,2,4443450
0,0,0,0,0,0,0,0,0,0,0,1,55,2,1,152037
0,0,0,0,0,0,0,0,0,0,0,1,55,2,2,115943
0,0,0,0,0,0,0,0,0,0,0,1,55,3,1,130679
0,0,0,0,0,0,0,0,0,0,0,1,55,3,2,168327
0,0,0,0,0,0,0,0,0,0,0,1,55,4,1,874495
0,0,0,0,0,0,0,0,0,0,0,1,55,4,2,1214932
0,0,0,0,0,0,0,0,0,0,0,1,55,5,1,135308
0,0,0,0,0,0,0,0,0,0,0,1,55,5,2,612688
0,0,0,0,0,0,0,0,0,0,0,1,55,6,1,386504
0,0,0,0,0,0,0,0,0,0,0,1,55,6,2,365928
0,0,0,0,0,0,0,0,0,0,0,1,60,1,1,3877807
0,0,0,0,0,0,0,0,0,0,0,1,60,1,2,3464161
0,0,0,0,0,0,0,0,0,0,0,1,60,2,1,118983
0,0,0,0,0,0,0,0,0,0,0,1,60,2,2,97611
0,0,0,0,0,0,0,0,0,0,0,1,60,3,1,96006
0,0,0,0,0,0,0,0,0,0,0,1,60,3,2,115866
0,0,0,0,0,0,0,0,0,0,0,1,60,4,1,588254
0,0,0,0,0,0,0,0,0,0,0,1,60,4,2,841055
0,0,0,0,0,0,0,0,0,0,0,1,60,5,1,182397
0,0,0,0,0,0,0,0,0,0,0,1,60,5,2,893596
0,0,0,0,0,0,0,0,0,0,0,1,60,6,1,259952
0,0,0,0,0,0,0,0,0,0,0,1,60,6,2,256672
0,0,0,0,0,0,0,0,0,0,0,1,65,1,1,3378304
0,0,0,0,0,0,0,0,0,0,0,1,65,1,2,2525088
0,0,0,0,0,0,0,0,0,0,0,1,65,2,1,100229
0,0,0,0,0,0,0,0,0,0,0,1,65,2,2,89997
0,0,0,0,0,0,0,0,0,0,0,1,65,3,1,68731
0,0,0,0,0,0,0,0,0,0,0,1,65,3,2,75037
0,0,0,0,0,0,0,0,0,0,0,1,65,4,1,411219
0,0,0,0,0,0,0,0,0,0,0,1,65,4,2,597137
0,0,0,0,0,0,0,0,0,0,0,1,65,5,1,287588
0,0,0,0,0,0,0,0,0,0,0,1,65,5,2,1303907
0,0,0,0,0,0,0,0,0,0,0,1,65,6,1,207552
0,0,0,0,0,0,0,0,0,0,0,1,65,6,2,213618
0,0,0,0,0,0,0,0,0,0,0,1,70,1,1,2773396
0,0,0,0,0,0,0,0,0,0,0,1,70,1,2,2560844
0,0,0,0,0,0,0,0,0,0,0,1,70,2,1,102778
0,0,0,0,0,0,0,0,0,0,0,1,70,2,2,108947
0,0,0,0,0,0,0,0,0,0,0,1,70,3,1,50368
0,0,0,0,0,0,0,0,0,0,0,1,70,3,2,53237
0,0,0,0,0,0,0,0,0,0,0,1,70,4,1,280789
0,0,0,0,0,0,0,0,0,0,0,1,70,4,2,434370
0,0,0,0,0,0,0,0,0,0,0,1,70,5,1,406439
0,0,0,0,0,0,0,0,0,0,0,1,70,5,2,1825742
0,0,0,0,0,0,0,0,0,0,0,1,70,6,1,178375
0,0,0,0,0,0,0,0,0,0,0,1,70,6,2,201715
0,0,0,0,0,0,0,0,0,0,0,1,75,1,1,2018496
0,0,0,0,0,0,0,0,0,0,0,1,75,1,2,1556587
0,0,0,0,0,0,0,0,0,0,0,1,75,2,1,112161
0,0,0,0,0,0,0,0,0,0,0,1,75,2,2,145581
0,0,0,0,0,0,0,0,0,0,0,1,75,3,1,30166
0,0,0,0,0,0,0,0,0,0,0,1,75,3,2,33590
0,0,0,0,0,0,0,0,0,0,0,1,75,4,1,164487
0,0,0,0,0,0,0,0,0,0,0,1,75,4,2,284517
0,0,0,0,0,0,0,0,0,0,0,1,75,5,1,461756
0,0,0,0,0,0,0,0,0,0,0,1,75,5,2,2157989
0,0,0,0,0,0,0,0,0,0,0,1,75,6,1,125589
0,0,0,0,0,0,0,0,0,0,0,1,75,6,2,177380
0,0,0,0,0,0,0,0,0,0,0,1,80,1,1,1227298
0,0,0,0,0,0,0,0,0,0,0,1,80,1,2,809699
0,0,0,0,0,0,0,0,0,0,0,1,80,2,1,109195
0,0,0,0,0,0,0,0,0,0,0,1,80,2,2,172002
0,0,0,0,0,0,0,0,0,0,0,1,80,3,1,15357
0,0,0,0,0,0,0,0,0,0,0,1,80,3,2,17205
0,0,0,0,0,0,0,0,0,0,0,1,80,4,1,73640
0,0,0,0,0,0,0,0,0,0,0,1,80,4,2,146589
0,0,0,0,0,0,0,0,0,0,0,1,80,5,1,408331
0,0,0,0,0,0,0,0,0,0,0,1,80,5,2,1935401
0,0,0,0,0,0,0,0,0,0,0,1,80,6,1,68817
0,0,0,0,0,0,0,0,0,0,0,1,80,6,2,141002
0,0,0,0,0,0,0,0,0,0,0,1,85,1,1,545260
0,0,0,0,0,0,0,0,0,0,0,1,85,1,2,297024
0,0,0,0,0,0,0,0,0,0,0,1,85,2,1,81007
0,0,0,0,0,0,0,0,0,0,0,1,85,2,2,166426
0,0,0,0,0,0,0,0,0,0,0,1,85,3,1,5938
0,0,0,0,0,0,0,0,0,0,0,1,85,3,2,9549
0,0,0,0,0,0,0,0,0,0,0,1,85,4,1,27221
0,0,0,0,0,0,0,0,0,0,0,1,85,4,2,68487
0,0,0,0,0,0,0,0,0,0,0,1,85,5,1,275431
0,0,0,0,0,0,0,0,0,0,0,1,85,5,2,1344908
0,0,0,0,0,0,0,0,0,0,0,1,85,6,1,35500
0,0,0,0,0,0,0,0,0,0,0,1,85,6,2,94762
0,0,0,0,0,0,0,0,0,0,0,1,90,1,1,108633
0,0,0,0,0,0,0,0,0,0,0,1,90,1,2,37759
0,0,0,0,0,0,0,0,0,0,0,1,90,2,1,50347
0,0,0,0,0,0,0,0,0,0,0,1,90,2,2,157964
0,0,0,0,0,0,0,0,0,0,0,1,90,3,1,2876
0,0,0,0,0,0,0,0,0,0,0,1,90,3,2,6384
0,0,0,0,0,0,0,0,0,0,0,1,90,4,1,11205
0,0,0,0,0,0,0,0,0,0,0,1,90,4,2,29292
0,0,0,0,0,0,0,0,0,0,0,1,90,5,1,147615
0,0,0,0,0,0,0,0,0,0,0,1,90,5,2,774069
0,0,0,0,0,0,0,0,0,0,0,1,90,6,1,15627
0,0,0,0,0,0,0,0,0,0,0,1,90,6,2,59113
